firmware_id,drone_vendor,drone_model,firmware_version,file_name,file_format,file_size_bytes,sha256_hash,is_signed,signature_type,encryption_used,compression_used,cpu_architecture,os_type,bootloader_present,filesystem_detected,entropy_score,avg_section_entropy,max_section_entropy,string_count,num_executables,num_scripts,hardcoded_ip_count,hardcoded_url_count,crypto_function_count,boot_time_ms,emulated_syscalls,clean_label
TFW0487,PX4,Pixhawk 6,v4.1.2,px4_pixhawk_6_487.img,img,12918513,07c0736bfd456e27df230410e60d480fcd5c3a217fe90b78eba0f0ecdb349fbf,0,None,1,0,MIPS,Bare-metal,0,YAFFS,7.96,7.74,8.32,18029,18,7,4,3,79,6012,1983,0
TFW0488,ArduPilot,Cube Orange,v3.5.6,ardupilot_cube_orange_488.fw,fw,27897265,4dbb2828a0eab458b366fbaa83d0426d771aa146b0e4f6d207e8bae2f74c3c5e,0,None,1,1,MIPS,RTOS,0,SquashFS,8.23,8.08,8.05,3495,12,9,5,5,98,8232,1799,0
TFW0489,DJI,Mini 3,v5.8.0,dji_mini_3_489.fw,fw,13062365,b5f139eb13b03b13ac0994c41d4a17a7a2a63d84845afa886bcdcbca28cde9a0,0,None,1,0,MIPS,RTOS,1,,7.95,7.83,8.03,19546,13,2,4,3,99,5503,1090,0
TFW0490,Parrot,Bebop 2,v5.3.0,parrot_bebop_2_490.img,img,15871243,bee4de0d65d345becf91568c5bb7eec32bc9087b5f234156624ed05b5eb2bd53,0,None,0,0,MIPS,RTOS,1,SquashFS,8.0,7.64,8.38,10103,7,7,1,5,59,4486,1091,0
TFW0491,PX4,Pixhawk 4,v4.0.0,px4_pixhawk_4_491.bin,bin,4479345,018cfb833be9e82108a8e6a1a48575ec7295543ddacfc7f8cf349e62e28dfe41,0,None,0,1,ARM,Bare-metal,0,YAFFS,7.81,7.56,8.08,11900,10,2,1,5,46,7019,1522,0
TFW0492,PX4,Pixhawk 6,v5.4.7,px4_pixhawk_6_492.bin,bin,9457571,c9edb9275641b43577b2ebd1a99adddc2091ca62f0ec956809b6a6277814e31c,0,None,0,1,ARM,RTOS,1,,7.94,7.48,8.55,5548,14,2,1,5,104,7227,1457,0
TFW0493,ArduPilot,Cube Orange,v2.1.1,ardupilot_cube_orange_493.fw,fw,12422336,e62dea90dfad853e45f6e35202399e7e400dd1dd0796a6e62bb931588e086990,0,None,0,1,ARM,Linux,0,SquashFS,7.8,7.99,8.79,9616,15,9,4,7,49,3929,981,0
TFW0494,Parrot,Anafi,v5.6.0,parrot_anafi_494.img,img,25118923,f65244ec18d245d9560733b6e9bba27504095130e97f589c8772cb20906efc08,0,None,0,1,MIPS,RTOS,0,,7.67,7.65,8.79,4668,19,9,2,3,77,6012,570,0
TFW0495,DJI,Phantom 4,v1.6.7,dji_phantom_4_495.bin,bin,16683461,c0543cbf7c9e08282c2f413dc35d864419e860052a97a1644aba20ac2d27c90e,0,None,1,0,MIPS,RTOS,0,SquashFS,8.14,7.76,8.59,10883,9,8,5,7,102,8024,1789,0
TFW0496,Parrot,Bebop 2,v4.7.3,parrot_bebop_2_496.fw,fw,22284250,677c297a5445967c19eb2faa491163777a2accbb1df15cae1f941d3dd3d10047,0,None,0,0,MIPS,Linux,0,YAFFS,8.2,7.74,8.19,2183,10,8,4,4,31,8316,1183,0
TFW0497,DJI,Phantom 4,v2.1.5,dji_phantom_4_497.fw,fw,17726764,9ed823d499ea806436df5cbae78a0efde666ce742bedeaeb3958b3deefe35743,0,None,1,0,ARM,RTOS,0,YAFFS,8.16,7.82,8.78,12018,8,4,2,3,66,4505,1482,0
TFW0498,Parrot,Anafi,v2.4.9,parrot_anafi_498.fw,fw,9262570,1fe11284d573eb503271fc7b19a34d0547b9f4b32d4ee0336008d908304b0a4d,0,None,0,1,MIPS,Bare-metal,0,,8.02,8.08,8.8,17512,14,7,2,4,30,7729,580,0
TFW0499,Parrot,Anafi,v3.1.0,parrot_anafi_499.bin,bin,17953924,ca831310228d562daf9916a590d76494decf1fe6374e8256fd070330d01ecc6e,0,None,1,1,MIPS,RTOS,1,YAFFS,7.94,8.18,8.18,14363,10,8,4,4,33,5944,418,0
TFW0500,DJI,Mini 3,v2.6.8,dji_mini_3_500.bin,bin,7573938,0e3f5914616f40b6d9d466bd0d8d893b9edca7aedd99375740cb3f28dbafcc04,0,None,1,1,ARM,Bare-metal,1,YAFFS,8.38,7.67,8.66,17272,11,2,4,5,83,5819,1649,0
TFW0501,PX4,Pixhawk 4,v4.5.8,px4_pixhawk_4_501.fw,fw,2358107,54f821fd4ac4db7d38dca3d04e7bcf8a0cad9f86e34f1f0c67945db30bccdd72,0,None,0,1,MIPS,Linux,1,YAFFS,8.07,8.04,8.26,10946,13,8,2,3,54,8158,1896,0
TFW0502,DJI,Mini 3,v5.7.7,dji_mini_3_502.bin,bin,30963693,dcf5fcb7325df70423eb2b102b18897b77f60d8db644816910eb81d725cc8f71,0,None,1,0,ARM,RTOS,0,SquashFS,8.03,7.99,8.72,7796,14,5,2,4,32,4184,1518,0
TFW0503,DJI,Mavic Pro,v3.3.9,dji_mavic_pro_503.bin,bin,30786021,4ddea0939d890f4231b4d8dca2bace5ded654b226eaff24e240072a96c776d5b,0,None,1,1,ARM,Bare-metal,0,,7.62,7.82,8.9,15211,11,4,2,6,38,3288,1280,0
TFW0504,PX4,Pixhawk 4,v3.9.3,px4_pixhawk_4_504.bin,bin,16877997,fa59400a4d2e613d259b038b49b920cad514be7c88ea690c0d321435cb39b21c,0,None,0,0,MIPS,RTOS,1,,7.91,8.16,8.03,4821,10,7,4,4,115,4811,1720,0
TFW0505,PX4,Pixhawk 4,v2.5.7,px4_pixhawk_4_505.bin,bin,28465611,d88639116ddad352702fb443a367a5b259ea006d524587dc8ff6ab0b92c36399,0,None,0,1,ARM,Bare-metal,1,,7.94,7.48,8.81,7832,5,7,2,6,116,3527,574,0
TFW0506,Parrot,Anafi,v3.1.7,parrot_anafi_506.img,img,10702479,3e78443ca3af4c5a8b2ae73e30d52377f618b152bf665c2e246d147625849a05,0,None,1,1,MIPS,Bare-metal,0,,7.96,7.4,8.56,14637,6,6,1,3,105,3916,1645,0
TFW0507,PX4,Pixhawk 4,v3.3.7,px4_pixhawk_4_507.fw,fw,27951299,754a2aeb74559c34497bf6a5ab8ec88a5657179db1c767be204ff18e7d08a291,0,None,0,0,ARM,RTOS,1,SquashFS,8.12,8.07,8.88,3109,5,7,4,7,103,4708,453,0
TFW0508,PX4,Pixhawk 6,v3.4.2,px4_pixhawk_6_508.fw,fw,5362412,4a2db79bd8df2ba5d8640575224b9c2195755735814d29c6f211115e7fb52e01,0,None,0,0,MIPS,Bare-metal,1,YAFFS,8.08,7.7,8.42,17518,13,4,1,3,63,6574,1094,0
TFW0509,ArduPilot,Cube Black,v5.1.6,ardupilot_cube_black_509.bin,bin,31441756,88e186a59de933da468103ce49cacb6f1961b9ddb5e37dcc96ac44b3a79f9bd2,0,None,1,1,ARM,Linux,1,,8.15,8.06,8.76,19173,14,5,3,7,72,6319,1262,0
TFW0510,DJI,Mavic Pro,v4.6.2,dji_mavic_pro_510.bin,bin,28893529,7e0343cf14b8da31d499a87a547bf3b00915dfaa8c2d8b86e95bf459d82d33bf,0,None,0,0,ARM,Linux,1,YAFFS,8.29,8.1,8.06,16304,14,7,4,7,103,4406,1826,0
TFW0511,ArduPilot,Cube Orange,v5.6.3,ardupilot_cube_orange_511.img,img,5352539,fadee7c14437c049e62fe135586e61e94922fff01a8c73731511b3b2d904c0b7,0,None,1,1,ARM,Linux,1,YAFFS,8.33,7.36,8.3,12718,13,6,3,3,51,4241,1741,0
TFW0512,DJI,Phantom 4,v3.5.5,dji_phantom_4_512.fw,fw,7978058,2d407f250a11fcd2ede818667ee1ff02667bad61eb3b92df8f75b7b906855deb,0,None,1,0,ARM,Linux,0,YAFFS,8.25,8.1,8.06,13127,11,4,2,4,99,8206,748,0
TFW0513,ArduPilot,Cube Orange,v2.6.8,ardupilot_cube_orange_513.img,img,16151141,cdac1451c5601ce2e45162e307afa4dbbc44e4dc58cadcdada4510d726417a0f,0,None,1,0,MIPS,Bare-metal,1,,8.46,7.7,8.88,2400,17,2,2,2,31,6133,842,0
TFW0514,ArduPilot,Cube Orange,v4.0.4,ardupilot_cube_orange_514.img,img,23938465,71b9406eeb3ef2142843b69cd77ecc3992c67961202f5ab162fdafebe900203d,0,None,1,0,MIPS,Bare-metal,1,YAFFS,7.62,7.76,8.74,13955,6,3,5,4,95,3798,1232,0
TFW0515,DJI,Mavic Pro,v2.8.9,dji_mavic_pro_515.fw,fw,21802249,a6e6488a765581e53b1cf1282066a7a67d1f94de1a2cfa1c4719301532dd7a25,0,None,1,0,MIPS,RTOS,0,SquashFS,7.78,7.86,8.77,14101,10,3,2,4,61,4523,979,0
TFW0516,PX4,Pixhawk 4,v1.7.5,px4_pixhawk_4_516.img,img,13975085,fdf7dcb78007b510241c8dcff4220cf55c6eda7f03773c1ad148a9caa6de5455,0,None,0,0,MIPS,Bare-metal,0,SquashFS,7.61,8.13,8.84,19530,15,2,3,5,45,7107,1963,0
TFW0517,PX4,Pixhawk 6,v5.9.7,px4_pixhawk_6_517.img,img,25118733,f6a2585214a25a3c2781077ff0e6291b54293fb0b1bef8692d92bde86728881f,0,None,0,1,MIPS,Linux,0,SquashFS,8.18,7.32,8.08,5313,8,8,2,5,105,7928,681,0
TFW0518,DJI,Phantom 4,v4.1.3,dji_phantom_4_518.fw,fw,10618724,3bf1b66b328a20479eaaf7d12f02b65d3a9414b3fc1db0c90085ed6b99ef71da,0,None,1,0,ARM,RTOS,1,,8.41,7.73,8.35,8085,5,7,4,4,30,5888,759,0
TFW0519,ArduPilot,Cube Orange,v2.4.4,ardupilot_cube_orange_519.bin,bin,28241262,6e5dc10438f26e598397b5f428f198facefcba311693f355c958e02afc3c7122,0,None,1,0,ARM,Linux,1,SquashFS,7.82,7.92,8.06,17094,5,9,2,6,101,5690,1314,0
TFW0520,PX4,Pixhawk 6,v2.7.7,px4_pixhawk_6_520.img,img,29602838,e0e4ff55dd7230de7dcf24d2702c949090c0ac2e2d4d03ff9f044f49a6cb6c22,0,None,0,1,MIPS,RTOS,0,SquashFS,8.43,7.95,8.19,17942,16,3,5,7,77,7091,1222,0
TFW0521,PX4,Pixhawk 6,v1.2.9,px4_pixhawk_6_521.img,img,24632510,359bec9578e428414fd84afbd5f40e1796b3bc73f8b145f1ab914d74a24dceb7,0,None,1,1,MIPS,Linux,0,YAFFS,7.65,7.92,8.21,19615,9,8,2,5,79,4241,1291,0
TFW0522,DJI,Mini 3,v4.8.6,dji_mini_3_522.img,img,7993574,04264dda97243485816f04c4c53df15a366c75448c5e066a4be8c660de690b91,0,None,0,1,MIPS,RTOS,0,YAFFS,8.44,7.42,8.42,12412,16,3,3,4,42,8768,1352,0
TFW0523,ArduPilot,Cube Orange,v1.8.5,ardupilot_cube_orange_523.bin,bin,15423596,d55eab0d80fd17a046140ee642467a2e695af92ced559e5c28c72a3402ef3845,0,None,0,0,MIPS,Bare-metal,1,,7.92,7.57,8.24,2951,6,2,3,2,44,3690,1040,0
TFW0524,Parrot,Anafi,v1.5.0,parrot_anafi_524.fw,fw,22988133,e6273ec6327083c7079f505af7cb92633d04c3574a8087ff8a7eae964243acc0,0,None,0,0,MIPS,RTOS,1,,7.69,7.62,8.09,8546,8,7,2,6,82,3527,1431,0
TFW0525,ArduPilot,Cube Black,v4.3.2,ardupilot_cube_black_525.bin,bin,24940195,9fad0f2b7fdb35a721e114a36093dfebf3dca50e0dd60d21905e563aaa69e58a,0,None,0,1,ARM,Linux,1,YAFFS,8.04,8.02,8.15,15315,5,7,3,3,73,4495,962,0
TFW0526,DJI,Mavic Pro,v3.6.0,dji_mavic_pro_526.img,img,29774809,8e0d0c1cccc4d42f792597d43fdad5df6d22be54dc5b0381693edd54c22ca79b,0,None,1,1,MIPS,Linux,0,SquashFS,7.83,7.55,8.13,5662,8,8,3,4,37,6825,890,0
TFW0527,Parrot,Bebop 2,v3.1.7,parrot_bebop_2_527.bin,bin,10875405,d63ded92d2489ebb4bf6fab1f1da20f9cf3247f5f6ef4c3dc81e61d5b940ea2a,0,None,0,1,MIPS,RTOS,0,,7.86,7.49,8.88,11020,15,2,5,4,103,5893,740,0
TFW0528,PX4,Pixhawk 6,v2.9.4,px4_pixhawk_6_528.fw,fw,11771664,ac3765a2ccbb10148a1e8ba58c30db9feb723188ba7df02308eb5127f502c1d4,0,None,1,1,ARM,Bare-metal,0,,7.88,8.16,8.68,10431,10,8,4,7,75,3892,871,0
TFW0529,DJI,Mavic Pro,v5.6.7,dji_mavic_pro_529.img,img,26197421,4d897bbf08e201d9717ce06e6122723140a2e1ec889814b325444bb727713133,0,None,1,0,MIPS,Bare-metal,0,YAFFS,8.32,7.31,8.87,19210,14,7,5,6,98,3386,648,0
TFW0530,Parrot,Bebop 2,v3.9.1,parrot_bebop_2_530.bin,bin,9526594,35ee1078c71139ea77fa9ba2f41ba26347fa4fb025dc212143615d439a74ac4a,0,None,1,1,MIPS,Bare-metal,1,,8.09,8.2,8.4,19174,8,9,1,5,48,4249,634,0
TFW0531,DJI,Mavic Pro,v5.8.8,dji_mavic_pro_531.fw,fw,4254781,e9ed4f60c91b7b12c4eb963e73ebd1d29f38a2be6462e9a3d6f1916348014f1f,0,None,0,1,ARM,Linux,1,YAFFS,7.88,7.91,8.25,10031,5,7,5,5,67,5528,1506,0
TFW0532,Parrot,Anafi,v1.3.3,parrot_anafi_532.bin,bin,19534126,f437f279aa7c1630afc9c195c1f1571669fe9ec4b6ae2882e04ec92291176d27,0,None,1,1,ARM,Bare-metal,1,SquashFS,8.15,8.05,8.72,5814,11,4,2,5,40,8873,1516,0
TFW0533,ArduPilot,Cube Black,v4.1.7,ardupilot_cube_black_533.fw,fw,2322205,9e346ac94240f8cb5c521cbc9f6a54aa4dca5b083c014e66cf51f9d377f6a7d9,0,None,1,0,MIPS,RTOS,1,,8.24,7.57,8.29,17836,18,9,4,3,72,7503,1817,0
TFW0534,PX4,Pixhawk 6,v4.0.5,px4_pixhawk_6_534.bin,bin,27387693,045f58dd49d0022553c9d788636dc6415714b73ed9fcb37651ab505f2de2cb16,0,None,1,0,ARM,Linux,0,YAFFS,7.85,7.31,8.27,13220,6,8,2,6,49,6528,1223,0
TFW0535,PX4,Pixhawk 6,v3.9.3,px4_pixhawk_6_535.fw,fw,17833519,6b55ab7524f76577a4d2551398de4ab9c1e29d0d90d9413ec0e10efce89764d5,0,None,1,0,ARM,RTOS,1,SquashFS,7.97,7.96,8.21,18923,13,4,1,6,49,8772,1691,0
TFW0536,PX4,Pixhawk 6,v3.5.7,px4_pixhawk_6_536.bin,bin,12275453,7b85e29fe3b16e88e124aba23ed9a498452607fe553e30d8c11ef2a1f550edba,0,None,1,1,MIPS,Linux,1,YAFFS,7.71,8.05,8.12,6585,17,2,4,5,50,3897,1840,0
TFW0537,PX4,Pixhawk 6,v4.6.5,px4_pixhawk_6_537.img,img,2794535,d6b4aa8ebbfc7f7835be776e9d5dc237d78af817cd01c86697d46dfae5215062,0,None,0,1,MIPS,Linux,1,SquashFS,7.76,7.97,8.23,17396,7,5,3,5,111,3710,1031,0
TFW0538,DJI,Phantom 4,v5.5.7,dji_phantom_4_538.fw,fw,13498833,e47cc0dc37f9dec87624e483c70d976dc3d4c079e03d1dd8bbdf1b3b56add633,0,None,0,1,ARM,Bare-metal,0,SquashFS,8.21,7.43,8.32,6973,12,3,5,7,86,6695,928,0
TFW0539,PX4,Pixhawk 6,v1.2.1,px4_pixhawk_6_539.fw,fw,19818325,77a52f8a8fcd53e4b88c68984ca96e375cfd5e2d541f78194acef96e356c73f6,0,None,1,1,ARM,Linux,0,YAFFS,7.76,7.98,8.61,10487,17,4,2,2,79,5686,1676,0
TFW0540,ArduPilot,Cube Orange,v3.0.9,ardupilot_cube_orange_540.fw,fw,4022874,62d7cabda16db4d0379115d7e6a877186222de04e2a355412f46fec0d45af960,0,None,0,1,MIPS,RTOS,0,,8.07,7.99,8.06,5019,12,3,1,2,103,8778,521,0
TFW0541,DJI,Mini 3,v4.7.2,dji_mini_3_541.img,img,29439330,d60b2e5f5af0b80adc21d3cae41c401309deb3de308a1064ca55bad30dfc1a7c,0,None,0,0,MIPS,RTOS,1,,8.24,7.89,8.19,2703,7,6,3,4,55,8013,1291,0
TFW0542,Parrot,Bebop 2,v2.9.5,parrot_bebop_2_542.img,img,7049771,8a0f9a7d262d75024e7da3a63c37f6ecde4dd752ab3f378fd0ba20244b1af62b,0,None,0,1,ARM,Linux,1,SquashFS,7.7,7.99,8.73,3292,8,2,5,4,59,7512,409,0
TFW0543,Parrot,Anafi,v3.3.3,parrot_anafi_543.img,img,7479066,4779809238447a582ee1b983beeaffa98758e5775e8c8d4133b1990f8345470f,0,None,0,0,MIPS,Linux,0,YAFFS,8.11,8.06,8.13,8834,6,5,3,6,102,3415,1739,0
TFW0544,ArduPilot,Cube Orange,v5.8.1,ardupilot_cube_orange_544.bin,bin,7875273,79822fcd5dedfc691732941e58dbbff9e20150e3ae5a58a299b03a0db7afd081,0,None,0,0,MIPS,Bare-metal,1,,7.83,7.85,8.31,8892,8,6,5,6,60,4471,1237,0
TFW0545,ArduPilot,Cube Orange,v4.1.5,ardupilot_cube_orange_545.bin,bin,14751661,853bcdd435ffab75b5ab77d36a1e02bd9e169590ae96bf6c732282ef6c52963f,0,None,1,0,MIPS,Bare-metal,1,YAFFS,8.47,7.38,8.78,14769,15,6,4,3,71,8631,1696,0
TFW0546,Parrot,Anafi,v5.2.2,parrot_anafi_546.fw,fw,2311182,987b8f6aa9f71b82815c933d350cad711e7fe74093df978ac66b7074030f9423,0,None,0,0,ARM,Bare-metal,0,,8.04,7.74,8.14,15737,15,7,3,3,97,7180,1729,0
TFW0547,DJI,Phantom 4,v3.6.5,dji_phantom_4_547.bin,bin,18695188,a6a4da125e80affa1d6b9a83dfd8ac77cf5b9873cc18213276a2ef2e1188c727,0,None,1,0,ARM,RTOS,0,SquashFS,8.33,7.37,8.07,15358,15,6,3,2,90,7262,1633,0
TFW0548,Parrot,Anafi,v4.7.6,parrot_anafi_548.img,img,4225522,faecc1ac0242d6c42dca3c2da37c3ac826a4a20d65ac67f3e0e4d3bc92977dbc,0,None,0,0,MIPS,RTOS,1,YAFFS,8.1,7.67,8.44,19694,18,2,3,4,90,5431,1152,0
TFW0549,Parrot,Anafi,v1.6.4,parrot_anafi_549.bin,bin,24119414,7f200aa6b440778101874dcd69608a5fe31ad455c6a55e6161fbb367fa5b0c7b,0,None,0,0,MIPS,Linux,0,,7.64,7.67,8.27,19036,13,4,4,2,99,5515,1285,0
TFW0550,DJI,Mini 3,v2.2.0,dji_mini_3_550.img,img,23202382,1308b70c6ec537973d2212f8dc4f09e6cea4f6d4c826c3ce2e234f9631cc7afd,0,None,0,0,ARM,RTOS,1,YAFFS,8.17,7.36,8.51,8152,6,2,1,2,107,4095,863,0
TFW0551,PX4,Pixhawk 6,v3.5.7,px4_pixhawk_6_551.img,img,31948231,218d31edc37942645bc46d9ec3ae37e2b03f6ec79101f7208951fc81f117dc73,0,None,0,1,MIPS,Linux,0,YAFFS,8.46,7.61,8.72,5099,16,4,5,4,97,3809,1111,0
TFW0552,PX4,Pixhawk 6,v1.8.2,px4_pixhawk_6_552.img,img,16635238,58dfb6f3df8dd0c18334a8c2a2df287c1f66c28c1691613c129af671ca26679c,0,None,0,0,ARM,Linux,1,SquashFS,8.14,7.4,8.12,6973,16,6,3,3,119,6044,1127,0
TFW0553,Parrot,Anafi,v2.8.9,parrot_anafi_553.fw,fw,7557805,baf006342039194c52eae35cde61584fdaf635d2285bf3a14a95fc8b06bc39c9,0,None,0,1,ARM,RTOS,0,YAFFS,8.34,8.03,8.52,17615,17,6,4,7,46,8640,1116,0
TFW0554,PX4,Pixhawk 6,v1.0.6,px4_pixhawk_6_554.bin,bin,26610850,ed75a6aa03c26acd9b8e4153994e59574bdf25acafc341424ba162844cf484dd,0,None,0,1,ARM,Linux,0,YAFFS,8.4,8.15,8.45,8336,7,9,1,7,48,8912,1839,0
TFW0555,ArduPilot,Cube Orange,v2.3.7,ardupilot_cube_orange_555.fw,fw,26818702,ce558658390a66e26597a1a89f1c9ee20698ea363c1c62f7a1198ad71d63297a,0,None,1,1,ARM,Bare-metal,1,SquashFS,7.81,7.37,8.13,17437,19,5,5,7,80,3992,1639,0
TFW0556,DJI,Mini 3,v1.6.4,dji_mini_3_556.img,img,31368029,2890e885eb77a6405c8b95a54dd82762cba0a1f7899cc5f64b3297b94eb6ccbc,0,None,1,1,ARM,Bare-metal,0,,7.79,8.16,8.56,19132,15,4,4,4,99,4281,479,0
TFW0557,DJI,Mini 3,v3.4.8,dji_mini_3_557.bin,bin,31030195,2d40332a1c74b0ce81970e76ad57f6945eb8f421037a1aa7cf04bfc50e21b451,0,None,1,1,MIPS,Linux,0,SquashFS,8.15,7.77,8.25,18219,15,6,5,5,92,7370,879,0
TFW0558,ArduPilot,Cube Orange,v1.9.1,ardupilot_cube_orange_558.fw,fw,5617089,e89d9353ef699d5ef7d8f6df4c8293b71e3fe5f11740cc312454ead60726dfc9,0,None,0,1,MIPS,RTOS,0,,7.97,7.57,8.44,17097,19,7,3,5,104,4773,1301,0
TFW0559,Parrot,Anafi,v3.6.0,parrot_anafi_559.fw,fw,13038141,de50ee33d013dfa1c694dc911be21008af99f2e2b30621f53d164cf614869d78,0,None,1,1,MIPS,RTOS,1,SquashFS,8.36,7.37,8.07,10623,8,9,1,5,109,6561,1290,0
TFW0560,Parrot,Bebop 2,v5.8.3,parrot_bebop_2_560.bin,bin,13199236,582ef39df50bbd7a861be2512566c771583425d1ac49472e0cb774888b7d90dd,0,None,1,0,ARM,Bare-metal,1,YAFFS,8.41,7.75,8.41,14540,9,3,4,6,59,6816,1970,0
TFW0561,PX4,Pixhawk 4,v1.3.9,px4_pixhawk_4_561.bin,bin,12830021,73b562fba103f021f13e9898291d2b2f4e227c7cd8d710c53ede48088e6d1282,0,None,1,0,MIPS,Bare-metal,1,,7.92,8.02,8.28,15259,5,9,1,3,54,4756,417,0
TFW0562,ArduPilot,Cube Orange,v5.9.1,ardupilot_cube_orange_562.fw,fw,29332537,cfd1e18308026e33568440a0e05248425007c6fcb97e65c6fa53ad851c1bd4d3,0,None,0,1,ARM,Linux,0,,7.81,7.94,8.74,9355,11,5,3,3,104,5373,1588,0
TFW0563,PX4,Pixhawk 4,v4.6.8,px4_pixhawk_4_563.bin,bin,30773977,afc7f0bdbaf7c0cdb5b675f0d8d100a3579848cf9d92469044e4b907e82d8437,0,None,1,0,MIPS,Bare-metal,0,,8.3,7.35,8.05,13926,18,2,1,6,100,5576,1948,0
TFW0564,PX4,Pixhawk 4,v2.8.9,px4_pixhawk_4_564.fw,fw,6512829,d2a88ea37ce5651d341960803eea3384e45736a14de658cfa19793d7f7e5d5c4,0,None,0,1,MIPS,Linux,0,,7.85,7.37,8.38,9338,14,5,1,2,55,3891,601,0
TFW0565,ArduPilot,Cube Orange,v4.8.0,ardupilot_cube_orange_565.bin,bin,2742062,2b1bd7c478e7e804067ff00de5e7b1d7222bdbfd6e5bc7bd49568f5a65038aa6,0,None,1,0,ARM,Bare-metal,0,YAFFS,8.34,7.66,8.41,2903,11,3,2,7,85,7184,1140,0
TFW0566,PX4,Pixhawk 6,v4.2.8,px4_pixhawk_6_566.bin,bin,21121240,661107f8b488df0be6c4a1caec0ea555f43a3760cdaa17e7a967a23b4a7edbb3,0,None,0,0,MIPS,Bare-metal,0,SquashFS,7.98,7.57,8.65,15556,13,9,1,5,51,3707,1769,0
TFW0567,ArduPilot,Cube Orange,v4.9.6,ardupilot_cube_orange_567.img,img,4989892,798260440b3ed3a043080267d62d8abd8d247ef3889814400464a743d5a692fc,0,None,1,1,ARM,RTOS,0,SquashFS,8.2,7.51,8.52,10257,8,4,5,7,118,5397,1789,0
TFW0568,PX4,Pixhawk 4,v5.4.0,px4_pixhawk_4_568.img,img,17157459,a6e3e533acd6552c5003230ca5fd409309e9a450528aa86b2688225ed202324a,0,None,0,1,ARM,Linux,0,SquashFS,7.69,7.55,8.6,14607,18,2,4,5,48,7482,1871,0
TFW0569,ArduPilot,Cube Orange,v1.2.9,ardupilot_cube_orange_569.fw,fw,9327410,b17a4f95252dabdea26fc868e52c52301da8d62c83787fc6ef6796544b8b9a27,0,None,0,1,ARM,Bare-metal,1,SquashFS,8.16,8.02,8.7,19615,18,2,2,7,60,5134,1936,0
TFW0570,Parrot,Anafi,v2.9.5,parrot_anafi_570.img,img,8481363,027c26001cf8ea98f86d072efecabe41b3730952583334a5454f19191dbf1e7d,0,None,1,1,ARM,Bare-metal,0,,8.01,8.14,8.78,18081,10,4,4,2,55,5354,718,0
TFW0571,DJI,Mini 3,v5.9.9,dji_mini_3_571.bin,bin,24263788,fa2c6fe494ceefc39d4caed6a918d096be2e7edb9639befc2501703b6fa9bf23,0,None,0,1,MIPS,Linux,0,YAFFS,8.13,7.66,8.28,15246,15,8,4,7,71,8969,616,0
TFW0572,PX4,Pixhawk 6,v4.4.0,px4_pixhawk_6_572.fw,fw,15046253,0f07cb5937082b140c1d7cd27d5590468c03172726d2d669afa0da941880fc26,0,None,0,0,MIPS,Bare-metal,1,,7.75,8.12,8.48,3571,6,8,3,7,70,8273,1457,0
TFW0573,DJI,Mini 3,v5.2.8,dji_mini_3_573.img,img,26781293,8841b4916948cc9a247ceec304b623c3dd739e2815b5e504430d83399b79318b,0,None,0,0,ARM,RTOS,0,SquashFS,8.26,7.59,8.76,8671,16,5,3,4,52,7535,665,0
TFW0574,DJI,Mavic Pro,v2.6.3,dji_mavic_pro_574.bin,bin,10066062,328f23bbdafd9b1444bd254a35498afcd8d0bef4df57b94569e4eea586e583cf,0,None,1,0,ARM,Linux,1,,8.38,7.73,8.89,15855,16,6,2,7,76,3976,1123,0
TFW0575,ArduPilot,Cube Black,v4.4.9,ardupilot_cube_black_575.img,img,30274113,879782ac211e8b8f9114dbe2c899ad8e1ae376f0f99defd9361409beb6b9ec30,0,None,1,0,MIPS,Linux,1,,7.8,7.5,8.8,7207,18,8,3,4,42,3734,1174,0
TFW0576,PX4,Pixhawk 6,v3.9.4,px4_pixhawk_6_576.img,img,19993902,d5b4c9d6bb4cca856223db311eb6fadb7ad9b4d04f63765370319a8c5a1bca04,0,None,0,1,ARM,Linux,1,,7.69,7.88,8.33,3169,8,5,3,3,118,5468,1503,0
TFW0577,ArduPilot,Cube Orange,v2.6.9,ardupilot_cube_orange_577.bin,bin,27586643,e13e1d7ef8f54ae632cca43f740534f75535aa2b036a23ef037f0754572dcbe5,0,None,1,0,MIPS,Bare-metal,0,SquashFS,7.62,8.18,8.18,8895,6,8,3,6,95,5540,812,0
TFW0578,Parrot,Bebop 2,v4.6.2,parrot_bebop_2_578.img,img,8732673,dda8f8b62238e16f8a269192e33bf33371a713d375f78b9fb69c66d992adccbd,0,None,0,0,ARM,Bare-metal,1,SquashFS,8.18,7.84,8.44,16435,14,3,4,7,95,3632,1675,0
TFW0579,PX4,Pixhawk 4,v4.8.8,px4_pixhawk_4_579.bin,bin,24976827,ee206e6d8772556a495bf44f172c3395ed2094a87071c518b47c39a441af6c82,0,None,0,1,MIPS,Linux,0,SquashFS,8.15,7.62,8.67,2112,9,7,2,3,45,8088,1435,0
TFW0580,ArduPilot,Cube Black,v4.3.7,ardupilot_cube_black_580.img,img,25005253,7cb30fb1a089ad686e40c0ea588a9c2fc6b32f15269ddd7865c6da9d137ec20a,0,None,1,1,MIPS,Linux,0,YAFFS,8.09,7.88,8.44,7713,19,6,4,4,102,7268,800,0
